"name","lat","lon","radius_m","supermarkets","aeon_drugstores","HHI_pre","HHI_post","dHHI","share_aeon","share_tsuruha","party_share","exceeds_safeharbor","tier"
"くすりのレデイ 西条店",33.925205999999996,133.18276,3000,13,0,344,377,33,9.1,1.8,10.9,FALSE,"セーフハーバー内"
"くすりのレデイ 庄内店",33.950567,133.29071,3000,31,5,692,864,172,23.5,3.7,27.2,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜松木店",33.9411185,133.2944776,3000,23,4,732,927,195,23.8,4.1,27.9,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜前田店",33.95823,133.267002,3000,19,3,1394,1562,167,34.6,2.4,37,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜中央店",33.941612,133.29962,3000,19,3,622,819,197,20.4,4.8,25.2,FALSE,"セーフハーバー内"
"くすりのレデイ 中萩店",33.9317136,133.2828079,3000,17,3,1277,1600,324,32.6,5,37.6,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"レデイ薬局新居浜松木店",33.941119,133.294478,3000,23,4,732,927,195,23.8,4.1,27.9,FALSE,"セーフハーバー内"
"くすりのレデイ 船木店",33.939318799999995,133.3233357,3000,10,1,706,928,222,16.7,6.7,23.3,FALSE,"セーフハーバー内"
"レデイ薬局 新居浜中央店",33.941612,133.29962,3000,19,3,622,819,197,20.4,4.8,25.2,FALSE,"セーフハーバー内"
"ウォンツ 柳井店",33.9658004,132.0998979,3000,9,1,737,840,103,20.3,2.5,22.9,FALSE,"セーフハーバー内"
"ウォンツ フジ柳井店",33.976952499999996,132.1021807,3000,9,1,800,915,115,21.4,2.7,24.1,FALSE,"セーフハーバー内"
"くすりのレデイ 北条店",33.968441999999996,132.773386,3000,10,1,908,1037,129,22.7,2.8,25.5,FALSE,"セーフハーバー内"
"くすりのレデイ 新居浜店",33.967563,133.283423,3000,24,4,735,821,86,23.7,1.8,25.5,FALSE,"セーフハーバー内"
"くすりのレデイ 三島店",33.982676999999995,133.540852,3000,10,4,499,581,82,11.6,3.6,15.1,FALSE,"セーフハーバー内"
"レデイ薬局 三島金子店",33.98041,133.536765,3000,9,3,529,615,86,10.7,4,14.7,FALSE,"セーフハーバー内"
"くすりのレデイ 四国中央店",33.988405,133.5653,3000,24,5,378,440,63,13,2.4,15.4,FALSE,"セーフハーバー内"
"くすりのレデイ川之江店",34.0055088,133.5718957,3000,20,6,415,452,37,12.7,1.5,14.2,FALSE,"セーフハーバー内"
"ウォンツ 由宇店",34.04548700000001,132.212484,3000,3,0,1724,1936,211,23,4.6,27.6,FALSE,"セーフハーバー内"
"くすりのレデイ 馬越店",34.053557999999995,132.984138,3000,23,2,607,820,213,20.9,5.1,26,FALSE,"セーフハーバー内"
"くすりのレデイ 高橋店",34.038475,132.974248,3000,14,2,953,1210,257,26.3,4.9,31.2,FALSE,"セーフハーバー内"
"くすりのレデイ 今治国分店",34.019999,133.017121,3000,11,0,584,769,185,12.4,7.5,19.9,FALSE,"セーフハーバー内"
"くすりのレデイ 松木店",34.0301937,133.0040244,3000,19,0,376,512,136,10.7,6.4,17.1,FALSE,"セーフハーバー内"
"レデイ薬局 馬越店",34.053683,132.983568,3000,23,2,612,827,214,21,5.1,26.1,FALSE,"セーフハーバー内"
"くすりのレデイ 今治衣干店",34.045621000000004,133.013579,3000,20,0,388,575,188,12.5,7.5,20,FALSE,"セーフハーバー内"
"くすりのレデイ 南鳥生店",34.05027,133.00788,3000,26,1,425,602,177,15.8,5.6,21.4,FALSE,"セーフハーバー内"
"くすりのレデイ 喜田村店",34.0454056,133.02039299999998,3000,18,0,395,555,160,11,7.3,18.3,FALSE,"セーフハーバー内"
"レデイ薬局 喜田村店",34.0454056,133.02039299999998,3000,18,0,395,555,160,11,7.3,18.3,FALSE,"セーフハーバー内"
"レデイ薬局 今治東店",34.037898999999996,133.0215595,3000,17,0,407,551,144,11.6,6.2,17.8,FALSE,"セーフハーバー内"
"レデイ薬局 北高下店",34.0525455,133.0111141,3000,23,1,492,707,215,17.4,6.2,23.6,FALSE,"セーフハーバー内"
"ウォンツ 周東店",34.0901566,132.06195820000002,3000,6,1,954,1042,88,22,2,24,FALSE,"セーフハーバー内"
"ウォンツ 岩国保津店",34.081851,132.20776,3000,2,0,1905,2241,336,29,5.8,34.8,TRUE,"セーフハーバー超過(スーパー有=競争維持余地)"
"くすりのレデイ 大西店",34.0659791,132.93471359999998,3000,6,0,984,1106,122,12.3,4.9,17.3,FALSE,"セーフハーバー内"
"くすりのレデイ 南宝来店",34.060794,132.99821,3000,21,1,360,520,160,12.4,6.5,18.8,FALSE,"セーフハーバー内"
"くすりのレデイ 今治中央店",34.061173,133.00160499999998,3000,21,1,363,524,161,12.4,6.5,18.9,FALSE,"セーフハーバー内"
"くすりのレデイ 大新田店",34.081997,132.991231,3000,9,0,561,704,143,13.4,5.4,18.7,FALSE,"セーフハーバー内"
"くすりのレデイ 阿方店",34.062005,132.965566,3000,13,2,1000,1275,275,27.3,5.1,32.3,FALSE,"セーフハーバー内"
"くすりのレデイ 波止浜店",34.103128,132.967523,3000,8,0,829,907,78,9.9,4,13.9,FALSE,"セーフハーバー内"
"レデイ薬局 大新田店",34.081997,132.991231,3000,9,0,561,704,143,13.4,5.4,18.7,FALSE,"セーフハーバー内"
"ウォンツ 南岩国店",34.1354664,132.20279539999999,3000,13,0,387,458,72,9.5,3.8,13.2,FALSE,"セーフハーバー内"
"ウォンツ フジ南岩国店",34.1314628,132.1992831,3000,12,0,429,514,85,10.3,4.1,14.4,FALSE,"セーフハーバー内"
"ウォンツ 岩国中津店",34.1540099,132.2160485,3000,24,0,257,327,71,8.1,4.3,12.5,FALSE,"セーフハーバー内"
"ウォンツ 岩国中津薬局",34.1540201,132.21601529999998,3000,24,0,257,327,71,8.1,4.3,12.5,FALSE,"セーフハーバー内"
"レデイ薬局 波止浜店",34.103128,132.967523,3000,8,0,829,907,78,9.9,4,13.9,FALSE,"セーフハーバー内"
"くすりのレデイ 大島店",34.142238,133.04173699999998,3000,3,0,2283,2283,0,0,5.4,5.4,FALSE,"セーフハーバー内"
"くすりのレデイ 観音寺店",34.127949,133.671126,3000,12,1,590,627,37,17.9,1,18.9,FALSE,"セーフハーバー内"
"ウォンツ 岩国多田店",34.1729316,132.1585009,3000,5,0,945,945,0,0,2.6,2.6,FALSE,"セーフハーバー内"
"ウォンツ 西岩国店",34.1640744,132.19539509999998,3000,18,0,249,276,28,3.4,4.1,7.5,FALSE,"セーフハーバー内"
"ウォンツ 岩国室の木店",34.1700973,132.21313419999998,3000,18,0,300,361,62,7.2,4.3,11.5,FALSE,"セーフハーバー内"
"ウォンツ 西岩国薬局",34.1640744,132.19539509999998,3000,18,0,249,276,28,3.4,4.1,7.5,FALSE,"セーフハーバー内"
"ウォンツ 岩国まりふ店",34.1690209,132.2232754,3000,16,0,339,416,77,8,4.8,12.8,FALSE,"セーフハーバー内"
"ウォンツ 大柿店",34.1728199,132.4655048,3000,3,0,1348,1348,0,0,4,4,FALSE,"セーフハーバー内"
"ウォンツ 江田島店",34.205053,132.4748371,3000,3,0,1907,1907,0,0,4.9,4.9,FALSE,"セーフハーバー内"
"ウォンツ 音戸波多見店",34.1794669,132.5501396,3000,8,0,962,962,0,0,2.2,2.2,FALSE,"セーフハーバー内"
"ウォンツ 大竹店",34.220924,132.2215584,3000,9,0,465,465,0,0,4,4,FALSE,"セーフハーバー内"
"ウォンツ 大竹新町店",34.2144305,132.2215539,3000,9,0,508,508,0,0,4.2,4.2,FALSE,"セーフハーバー内"
"ウォンツ 大竹薬局",34.220954299999995,132.2215674,3000,9,0,465,465,0,0,4,4,FALSE,"セーフハーバー内"
"ウォンツ呉光町店",34.2458279,132.538568,3000,24,0,242,242,0,0,3,3,FALSE,"セーフハーバー内"
"ウォンツ 警固屋店",34.2096446,132.54471949999999,3000,10,0,673,673,0,0,1.6,1.6,FALSE,"セーフハーバー内"
"ウォンツ 呉四ツ道路店",34.2428824,132.56494100000003,3000,27,0,227,227,0,0,2.8,2.8,FALSE,"セーフハーバー内"
"ウォンツ 呉中通店",34.246499199999995,132.565294,3000,25,0,236,236,0,0,2.9,2.9,FALSE,"セーフハーバー内"
"くすりのレデイ 広古新開店",34.237142,132.614115,3000,17,0,347,413,66,8.1,4,12.1,FALSE,"セーフハーバー内"
"ウォンツ 呉片山店",34.2542452,132.56517979999998,3000,24,0,253,253,0,0,3.1,3.1,FALSE,"セーフハーバー内"
"ウォンツ 呉四ツ道路薬局",34.2428542,132.5648881,3000,27,0,227,227,0,0,2.8,2.8,FALSE,"セーフハーバー内"
"ウォンツ 広白石店",34.228542499999996,132.63346239999998,3000,21,0,315,365,50,7.1,3.5,10.6,FALSE,"セーフハーバー内"
"ウォンツ 広本町店",34.238120599999995,132.6229357,3000,19,0,321,376,55,7.4,3.7,11.2,FALSE,"セーフハーバー内"
"ウォンツ 藤三広店",34.235777899999995,132.623203,3000,20,0,311,362,51,7.2,3.6,10.8,FALSE,"セーフハーバー内"
"ウォンツ 川尻店",34.238149,132.70037059999999,3000,5,0,1153,1153,0,0,2.9,2.9,FALSE,"セーフハーバー内"
"ウォンツ 広白石薬局",34.2285633,132.6334861,3000,21,0,315,365,50,7.1,3.5,10.6,FALSE,"セーフハーバー内"
"ウォンツ 大崎上島店",34.2435465,132.89125780000003,3000,3,0,2123,2123,0,0,5.2,5.2,FALSE,"セーフハーバー内"
"くすりのレデイ 詫間店",34.218334999999996,133.686107,3000,4,0,711,711,0,0,4.8,4.8,FALSE,"セーフハーバー内"
"レデイ薬局 詫間店",34.218334999999996,133.686107,3000,4,0,711,711,0,0,4.8,4.8,FALSE,"セーフハーバー内"
"ウォンツ 焼山店",34.2809871,132.55122749999998,3000,10,0,545,565,20,7.1,1.4,8.5,FALSE,"セーフハーバー内"
"スマート ウエルネス株式会社",35.415263599999996,133.241499,5000,18,0,465,465,0,0,5.9,5.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 向能代店",40.2229339,140.03121629999998,5000,17,3,404,459,54,10.9,2.5,13.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代花園店",40.19969220000001,140.02320469999998,5000,17,3,400,453,54,10.8,2.5,13.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代北店",40.227235,140.02452499999998,5000,17,3,414,470,56,11,2.5,13.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 能代二ツ井店",40.207982799999996,140.23443079999998,5000,4,0,1349,1349,0,0,3.5,3.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 鷹巣店",40.23047510000001,140.3765901,5000,8,1,546,551,5,1.6,1.6,3.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館南店",40.2467064,140.5716124,5000,22,2,233,258,25,4.2,3,7.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 鹿角店",40.2009577,140.7933308,5000,2,0,965,965,0,0,3.8,3.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館中道店",40.282455999999996,140.554949,5000,17,1,283,322,40,4.5,4.5,8.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館店",40.2741354,140.53812449999998,5000,18,1,275,313,37,4.3,4.3,8.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館北店",40.295767,140.559629,5000,17,1,289,324,35,4.6,3.8,8.4,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 大館中道店",40.282455999999996,140.554949,5000,17,1,283,322,40,4.5,4.5,8.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 大館東店",40.2872918,140.5833175,5000,17,1,295,337,42,4.6,4.6,9.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 毛馬内店",40.262744,140.7689352,5000,2,1,1413,1460,48,4.9,4.9,9.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 三戸店",40.3976377,141.2633645,5000,11,1,633,660,28,9.7,1.4,11.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 福地南部店",40.4676824,141.3880222,5000,6,2,896,918,22,4.7,2.3,7,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸売市店",40.51088920000001,141.4741499,5000,48,11,202,263,61,9.9,3.1,13,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸大杉平店",40.500828,141.48153399999998,5000,51,12,192,253,61,9.6,3.2,12.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸田向店",40.4883285,141.5090927,5000,43,13,250,329,80,11.6,3.4,15.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸諏訪店",40.5080009,141.512327,5000,54,14,191,255,64,9.5,3.3,12.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 湊高台店",40.5076274,141.5437109,5000,41,11,195,244,50,8.1,3.1,11.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸市民病院前店",40.4949737,141.5144053,5000,48,13,220,286,67,10.6,3.2,13.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 十八日町店",40.5117681,141.4952374,5000,58,15,177,234,57,9.3,3.1,12.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 本八戸駅前店",40.517224999999996,141.48737699999998,5000,55,15,181,241,60,9.5,3.1,12.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸小中野店",40.5190816,141.5128082,5000,51,14,207,278,71,10.2,3.5,13.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 河原木店",40.534297699999996,141.477399,5000,47,9,179,222,43,7.9,2.7,10.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸江陽店",40.523388,141.502139,5000,59,14,175,231,56,8.9,3.1,12,FALSE,"セーフハーバー内"
"ツルハドラッグ みなと店",40.5141918,141.5355313,5000,43,11,251,332,81,11.3,3.6,14.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 八戸八太郎店",40.537205,141.4893023,5000,43,9,210,269,60,9,3.3,12.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前樹木店",40.589449599999995,140.45595649999998,5000,42,13,234,322,88,10.8,4.1,14.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前駅前店",40.600974099999995,140.4794351,5000,42,13,234,328,94,10.8,4.4,15.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前豊原店",40.582235399999995,140.4757201,5000,38,12,199,262,63,8.2,3.8,12,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前外崎店",40.596418899999996,140.49864639999998,5000,39,12,188,256,67,7.8,4.3,12.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 安原店",40.5758502,140.4931915,5000,33,10,187,238,50,6.4,3.9,10.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 城東店",40.602583599999996,140.50640819999998,5000,37,9,171,218,47,5.5,4.3,9.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前アルカディア店",40.5849572,140.5002005,5000,36,10,174,222,47,6,4,9.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 平賀店",40.5915694,140.56699079999999,5000,11,3,447,468,21,9.2,1.1,10.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田南店",40.6076264,141.22121420000002,5000,15,5,404,505,101,13.2,3.8,17,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前浜の町店",40.619869699999995,140.45878589999998,5000,36,13,233,319,86,10.3,4.2,14.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前岩木店",40.6142839,140.424319,5000,16,9,478,617,139,17,4.1,21.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前石渡店",40.629467,140.458713,5000,32,11,344,459,115,14.7,3.9,18.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前西城北店",40.615524,140.47145899999998,5000,42,13,264,371,106,12.2,4.3,16.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前堅田店",40.6154386,140.4899135,5000,40,12,274,379,106,12.5,4.2,16.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前境関店",40.6118168,140.5045591,5000,38,9,208,287,78,8.8,4.5,13.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 弘前神田店",40.626081,140.4920209,5000,34,12,279,370,92,12.4,3.7,16.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 黒石一番町店",40.6488675,140.59356119999998,5000,12,3,372,433,61,7.8,3.9,11.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 黒石店",40.6462789,140.6020001,5000,12,3,378,441,62,7.9,4,11.9,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 黒石店",40.64628,140.6020039,5000,12,3,378,441,62,7.9,4,11.9,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 黒石一番町店",40.649202599999995,140.5933177,5000,12,3,372,433,61,7.8,3.9,11.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田中央店",40.6159004,141.2114715,5000,15,5,404,505,101,13.2,3.8,17,FALSE,"セーフハーバー内"
"ツルハドラッグ 十和田店",40.6126467,141.200557,5000,16,5,397,492,95,12.8,3.7,16.5,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 十和田中央店",40.615911600000004,141.2114728,5000,15,5,404,505,101,13.2,3.8,17,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 十和田店",40.612639300000005,141.2005351,5000,16,5,397,492,95,12.8,3.7,16.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 板柳福野田店",40.69562680000001,140.46167119999998,5000,13,0,539,570,32,6.3,2.5,8.8,FALSE,"セーフハーバー内"
"ツルハドラッグ 板柳店",40.706113,140.45539499999998,5000,13,0,548,580,32,6.3,2.5,8.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 七戸店",40.6969642,141.1624569,5000,7,1,863,916,53,12.6,2.1,14.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 三沢南町店",40.6743285,141.3725872,5000,10,5,320,353,34,9.2,1.8,11,FALSE,"セーフハーバー内"
"ツルハドラッグ 三沢南山店",40.6884343,141.3888169,5000,11,5,320,352,32,8.9,1.8,10.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 浪岡店",40.720480599999995,140.5894195,5000,8,2,723,734,11,3.3,1.6,4.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 鯵ヶ沢店",40.775832,140.22577410000002,5000,7,2,1060,1132,72,15.9,2.3,18.2,FALSE,"セーフハーバー内"
"ツルハドラッグ つがる柏店",40.8019544,140.40047479999998,5000,35,4,208,219,11,6.2,0.9,7,FALSE,"セーフハーバー内"
"ツルハドラッグ 五所川原広田店",40.7839326,140.4622431,5000,34,4,214,242,27,6.4,2.2,8.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 五所川原店",40.802045199999995,140.46126120000002,5000,31,3,236,267,31,6.5,2.4,8.9,FALSE,"セーフハーバー内"
"ツルハドラッグ アクロス五所川原店",40.8020815,140.46127719999998,5000,31,3,236,267,31,6.5,2.4,8.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 大野店",40.8086979,140.7346762,5000,47,17,177,229,52,8.2,3.2,11.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森浜田店",40.7971122,140.76222149999998,5000,41,19,213,258,45,9.8,2.3,12.1,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 大野店",40.8087046,140.7346857,5000,47,17,177,229,52,8.2,3.2,11.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森桜川店",40.8088962,140.7706982,5000,42,19,212,262,50,9.7,2.6,12.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 五所川原本町店",40.808862999999995,140.44247099999998,5000,38,5,202,232,30,6.2,2.4,8.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 五所川原松島店",40.809552,140.4596652,5000,29,3,249,284,34,6.9,2.5,9.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森富田店",40.8325718,140.7117528,5000,36,16,217,275,58,8.5,3.4,11.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森新田店",40.8406127,140.715733,5000,32,14,230,293,63,8.3,3.8,12.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森三内店",40.821856499999996,140.7112109,5000,38,16,231,294,64,9.9,3.2,13.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森新城店",40.8283735,140.6760117,5000,20,9,292,335,44,6.5,3.4,9.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 青森本町店",40.828801899999995,140.7537168,5000,46,20,199,264,65,9.3,3.5,12.8,FALSE,"セーフハーバー内"
